pair_id,from_id,to_id,distance_nm,sea_time_h
P26__P12,P26,P12,823.4177744691068,58.815555319221914
P26__P13,P26,P13,726.5150835291357,51.89393453779541
P26__P14,P26,P14,544.9361346348027,38.92400961677162
P26__P15,P26,P15,1697.5994310767599,121.25710221976856
P26__P16,P26,P16,1010.973955464272,72.21242539030514
P26__P17,P26,P17,783.501828548341,55.9644163248815
P26__P18,P26,P18,917.057475727301,65.50410540909293
P26__P19,P26,P19,687.2135977884607,49.08668555631862
P26__P20,P26,P20,1324.1324485279342,94.58088918056673
P26__P21,P26,P21,16.163149949491046,1.154510710677932
P26__P22,P26,P22,1389.4274634181693,99.24481881558351
P26__P23,P26,P23,1471.2033208210569,105.08595148721835
P26__P24,P26,P24,710.2867684661738,50.734769176155275
P26__P25,P26,P25,1815.997491839529,129.71410655996635
P26__P27,P26,P27,1906.9432661492815,136.21023329637725
P26__P28,P26,P28,1340.1138518880423,95.72241799200302
P26__P29,P26,P29,1598.7868409186992,114.19906006562137
P26__P30,P26,P30,1708.0281946909943,122.00201390649958
P26__P31,P26,P31,1650.0047274585572,117.85748053275408
P26__P32,P26,P32,938.8861819035486,67.06329870739633
P26__P33,P26,P33,792.4452141972059,56.60322958551471
P26__P34,P26,P34,1059.0284995718762,75.64489282656258
P26__P35,P26,P35,971.278009293676,69.377000663834
P26__P36,P26,P36,1652.6472525694323,118.04623232638802
P26__P37,P26,P37,1630.9649332726729,116.49749523376235
P26__P38,P26,P38,706.1563631233912,50.43974022309937
P26__P39,P26,P39,334.63548311499767,23.90253450821412
P26__P40,P26,P40,448.09281444621683,32.0066296033012
P27__P01,P27,P01,1850.7741721992927,132.19815515709234
P27__P02,P27,P02,1316.2830318471674,94.02021656051195
P27__P03,P27,P03,1235.9516801729155,88.28226286949396
P27__P04,P27,P04,1137.0714081155784,81.21938629396989
P27__P05,P27,P05,1230.3745373389354,87.88389552420968
P27__P06,P27,P06,1470.7013758262879,105.05009827330628
P27__P07,P27,P07,1649.714347386891,117.83673909906364
P27__P08,P27,P08,1424.7739416121615,101.76956725801153
P27__P09,P27,P09,954.673957361884,68.19099695442029
P27__P10,P27,P10,520.0071129250849,37.14336520893464
P27__P11,P27,P11,1362.9218598637283,97.35156141883773
P27__P12,P27,P12,1385.8150389005978,98.98678849289983
P27__P13,P27,P13,1357.9682793151376,96.99773423679554
P27__P14,P27,P14,1572.9499952873314,112.35357109195225
P27__P15,P27,P15,661.7302714241142,47.2664479588653
P27__P16,P27,P16,926.8144348337692,66.20103105955494
P27__P17,P27,P17,1269.5640753892546,90.68314824208962
P27__P18,P27,P18,1023.2773457371027,73.09123898122162
P27__P19,P27,P19,1535.3241735760257,109.66601239828755
P27__P20,P27,P20,650.9845645083591,46.498897464882795
P27__P21,P27,P21,1898.5907142876918,135.61362244912084
P27__P22,P27,P22,917.494231311402,65.53530223652872
P27__P23,P27,P23,465.04532629119126,33.21752330651366
P27__P24,P27,P24,1482.0329418122412,105.85949584373152
P27__P25,P27,P25,258.44136254622447,18.46009732473032
P27__P26,P27,P26,1906.9432661492813,136.21023329637723
P27__P28,P27,P28,864.7091025358993,61.76493589542138
P27__P29,P27,P29,1126.853608811932,80.48954348656657
P27__P30,P27,P30,1236.094962584227,88.29249732744479
P27__P31,P27,P31,1178.07149535179,84.14796395369929
P27__P32,P27,P32,1005.9532470104604,71.85380335789003
P27__P33,P27,P33,1424.7739416121615,101.76956725801153
P27__P34,P27,P34,889.9080560184168,63.56486114417263
P27__P35,P27,P35,1007.6487850566009,71.97491321832864
P27__P36,P27,P36,521.4237314615115,37.244552247250816
P27__P37,P27,P37,1159.0317011659056,82.78797865470754
P27__P38,P27,P38,1431.092957373801,102.22092552670007
P27__P39,P27,P39,1677.1259929267744,119.79471378048389
P27__P40,P27,P40,1506.8874582430904,107.63481844593503
P28__P01,P28,P01,1283.9447579380533,91.71033985271809
P28__P02,P28,P02,716.0620622708057,51.147290162200406
P28__P03,P28,P03,406.4178327530596,29.029845196647113
P28__P04,P28,P04,307.53756069572233,21.966968621123023
P28__P05,P28,P05,630.1535677625734,45.0109691258981
P28__P06,P28,P06,870.4804062499263,62.177171874994734
P28__P07,P28,P07,1073.3531725341015,76.66808375243582
P28__P08,P28,P08,824.5529720357999,58.89664085969999
P28__P09,P28,P09,109.24111646884741,7.802936890631957
P28__P10,P28,P10,351.31533243830313,25.093952317021653
P28__P11,P28,P11,762.7008902873665,54.47863502052618
P28__P12,P28,P12,785.5940693242366,56.11386209458833
P28__P13,P28,P13,774.5349591751387,55.323925655367056
P28__P14,P28,P14,977.5383592515686,69.82416851796918
P28__P15,P28,P15,600.347268393129,42.88194774236636
P28__P16,P28,P16,403.69413639176173,28.83529545655441
P28__P17,P28,P17,669.3431058128936,47.81022184377811
P28__P18,P28,P18,423.0563761607409,30.218312582910066
P28__P19,P28,P19,935.1032039996645,66.79308599997604
P28__P20,P28,P20,240.92127481501691,17.208662486786924
P28__P21,P28,P21,1331.7613000264523,95.12580714474659
P28__P22,P28,P22,116.00182576012404,8.285844697151717
P28__P23,P28,P23,469.3606366662597,33.5257597618757
P28__P24,P28,P24,881.8119722358803,62.98656944542002
P28__P25,P28,P25,855.4295649662538,61.10211178330384
P28__P26,P28,P26,1340.1138518880418,95.72241799200299
P28__P27,P28,P27,864.7091025358995,61.764935895421395
P28__P29,P28,P29,312.4063759818475,22.314741141560535
P28__P30,P28,P30,406.56111516437124,29.040079654597946
P28__P31,P28,P31,348.5376479319338,24.895546280852415
P28__P32,P28,P32,472.1061976347173,33.72187125962267
P28__P33,P28,P33,824.5529720357999,58.89664085969999
P28__P34,P28,P34,316.95762296643596,22.639830211888285
P28__P35,P28,P35,484.52848661459336,34.6091776153281
P28__P36,P28,P36,555.3950898858025,39.67107784898589
P28__P37,P28,P37,329.4978537460495,23.535560981860677
P28__P38,P28,P38,830.8719877974399,59.347999128388565
P28__P39,P28,P39,1100.764818073985,78.62605843385607
P28__P40,P28,P40,940.058043981851,67.14700314156079
P29__P01,P29,P01,1542.6177469687102,110.18698192633644
P29__P02,P29,P02,974.7350513014626,69.62393223581876
P29__P03,P29,P03,146.90723381943454,10.493373844245324
P29__P04,P29,P04,83.05392833913866,5.932423452795619
P29__P05,P29,P05,888.8265567932303,63.48761119951645
P29__P06,P29,P06,1129.1533952805833,80.65381394861309
P29__P07,P29,P07,1332.0261615647585,95.14472582605417
P29__P08,P29,P08,1083.2259610664569,77.37328293331835
P29__P09,P29,P09,231.45901453581232,16.53278675255802
P29__P10,P29,P10,613.4598387143352,43.8185599081668
P29__P11,P29,P11,1021.3738793180236,72.95527709414453
P29__P12,P29,P12,1044.2670583548936,74.59050416820669
P29__P13,P29,P13,1033.2079482057957,73.8005677289854
P29__P14,P29,P14,1236.2113482822256,88.30081059158753
P29__P15,P29,P15,862.4917746691611,61.60655533351151
P29__P16,P29,P16,662.3671254224189,47.31193753017278
P29__P17,P29,P17,928.0160948435505,66.28686391739646
P29__P18,P29,P18,681.729365191398,48.694954656528424
P29__P19,P29,P19,1193.7761930303218,85.26972807359441
P29__P20,P29,P20,499.59426384567405,35.68530456040529
P29__P21,P29,P21,1590.4342890571093,113.60244921836495
P29__P22,P29,P22,225.14735695758782,16.08195406839913
P29__P23,P29,P23,728.0336256969168,52.00240183549406
P29__P24,P29,P24,1140.4849612665373,81.46321151903838
P29__P25,P29,P25,1114.1025539969112,79.57875385692223
P29__P26,P29,P26,1598.7868409186988,114.19906006562134
P29__P27,P29,P27,1126.853608811932,80.48954348656657
P29__P28,P29,P28,312.40637598184753,22.31474114156054
P29__P30,P29,P30,147.05051623074615,10.503608302196154
P29__P31,P29,P31,101.14651947925914,7.224751391375653
P29__P32,P29,P32,730.7791866653745,52.19851333324103
P29__P33,P29,P33,1083.2259610664569,77.37328293331835
P29__P34,P29,P34,575.6306119970932,41.11647228550665
P29__P35,P29,P35,743.2014756452505,53.085819688946465
P29__P36,P29,P36,817.5395961618344,58.39568544013103
P29__P37,P29,P37,128.51900029998689,9.179928592856205
P29__P38,P29,P38,1089.544976828097,77.82464120200693
P29__P39,P29,P39,1359.4378071046422,97.10270050747444
P29__P40,P29,P40,1198.7310330125079,85.62364521517914
P30__P01,P30,P01,1651.8591007410057,117.98993576721469
P30__P02,P30,P02,1083.976405073758,77.426886076697
P30__P03,P30,P03,15.569796773222004,1.112128340944429
P30__P04,P30,P04,114.94638912605174,8.210456366146554
P30__P05,P30,P05,998.0679105655258,71.2905650403947
P30__P06,P30,P06,1238.3947490528785,88.45676778949132
P30__P07,P30,P07,1441.267515337054,102.94767966693243
P30__P08,P30,P08,1192.4673148387521,85.17623677419658
P30__P09,P30,P09,325.6137537183361,23.258125265595435
P30__P10,P30,P10,722.7011924866307,51.62151374904505
P30__P11,P30,P11,1130.615233090319,80.75823093502278
P30__P12,P30,P12,1153.508412127189,82.39345800908494
P30__P13,P30,P13,1142.4493019780912,81.60352156986366
P30__P14,P30,P14,1345.452702054521,96.1037644324658
P30__P15,P30,P15,971.7331284414566,69.40950917438975
P30__P16,P30,P16,771.6084791947144,55.11489137105103
P30__P17,P30,P17,1037.257448615846,74.08981775827472
P30__P18,P30,P18,790.9707189636935,56.49790849740668
P30__P19,P30,P19,1303.0175468026173,93.07268191447267
P30__P20,P30,P20,608.8356176179695,43.48825840128354
P30__P21,P30,P21,1699.6756428294048,121.4054030592432
P30__P22,P30,P22,339.3613971631381,24.24009979736701
P30__P23,P30,P23,837.2749794692123,59.80535567637231
P30__P24,P30,P24,1249.7263150388328,89.26616535991663
P30__P25,P30,P25,1223.343907769207,87.3817076978005
P30__P26,P30,P26,1708.0281946909943,122.00201390649958
P30__P27,P30,P27,1236.0949625842277,88.29249732744483
P30__P28,P30,P28,406.56111516437136,29.040079654597953
P30__P29,P30,P29,147.05051623074618,10.503608302196156
P30__P31,P30,P31,63.8294244537436,4.559244603838828
P30__P32,P30,P32,840.02054043767,60.001467174119284
P30__P33,P30,P33,1192.4673148387521,85.17623677419658
P30__P34,P30,P34,684.8719657693887,48.919426126384906
P30__P35,P30,P35,852.442829417546,60.88877352982472
P30__P36,P30,P36,926.7809499341299,66.19863928100928
P30__P37,P30,P37,160.41146108689998,11.457961506207141
P30__P38,P30,P38,1198.7863306003926,85.62759504288519
P30__P39,P30,P39,1468.6791608769377,104.90565434835268
P30__P40,P30,P40,1307.9723867848033,93.42659905605738
P31__P01,P31,P01,1593.835633508568,113.84540239346914
P31__P02,P31,P02,1025.9529378413206,73.28235270295147
P31__P03,P31,P03,63.68614204243198,4.549010145887999
P31__P04,P31,P04,56.9229218936143,4.065922992401021
P31__P05,P31,P05,940.0444433330883,67.14603166664917
P31__P06,P31,P06,1180.3712818204413,84.3122344157458
P31__P07,P31,P07,1383.2440481046165,98.80314629318688
P31__P08,P31,P08,1134.4438476063149,81.03170340045106
P31__P09,P31,P09,267.5902864858987,19.113591891849904
P31__P10,P31,P10,664.6777252541932,47.47698037529951
P31__P11,P31,P11,1072.5917658578815,76.61369756127725
P31__P12,P31,P12,1095.4849448947516,78.2489246353394
P31__P13,P31,P13,1084.4258347456534,77.4589881961181
P31__P14,P31,P14,1287.4292348220833,91.95923105872023
P31__P15,P31,P15,913.7096612090191,65.26497580064422
P31__P16,P31,P16,713.5850119622769,50.97035799730549
P31__P17,P31,P17,979.2339813834085,69.94528438452917
P31__P18,P31,P18,732.947251731256,52.35337512366114
P31__P19,P31,P19,1244.9940795701796,88.92814854072711
P31__P20,P31,P20,550.8121503855319,39.34372502753799
P31__P21,P31,P21,1641.652175596967,117.26086968549764
P31__P22,P31,P22,283.2365092341414,20.2311792310101
P31__P23,P31,P23,779.2515122367747,55.66082230262676
P31__P24,P31,P24,1191.702847806395,85.12163198617108
P31__P25,P31,P25,1165.3204405367692,83.23717432405495
P31__P26,P31,P26,1650.0047274585565,117.85748053275404
P31__P27,P31,P27,1178.0714953517902,84.1479639536993
P31__P28,P31,P28,348.53764793193386,24.895546280852418
P31__P29,P31,P29,101.14651947925913,7.224751391375652
P31__P30,P31,P30,63.8294244537436,4.559244603838828
P31__P32,P31,P32,781.9970732052325,55.856933800373746
P31__P33,P31,P33,1134.4438476063149,81.03170340045106
P31__P34,P31,P34,626.8484985369512,44.77489275263937
P31__P35,P31,P35,794.4193621851085,56.74424015607918
P31__P36,P31,P36,868.7574827016924,62.05410590726375
P31__P37,P31,P37,102.38799385446254,7.31342813246161
P31__P38,P31,P38,1140.7628633679549,81.48306166913963
P31__P39,P31,P39,1410.6556936445,100.76112097460714
P31__P40,P31,P40,1249.9489195523656,89.28206568231182
P32__P01,P32,P01,882.7170879535597,63.05122056811141
P32__P02,P32,P02,436.22890365947814,31.159207404248438
P32__P03,P32,P03,839.8772580263584,59.991232716168454
P32__P04,P32,P04,740.996985969021,52.92835614064436
P32__P05,P32,P05,260.2055017959514,18.586107271139387
P32__P06,P32,P06,587.2989398314769,41.94992427367692
P32__P07,P32,P07,679.8265556487991,48.559039689199935
P32__P08,P32,P08,535.8659959305453,38.27614256646752
P32__P09,P32,P09,558.5995352153267,39.89996680109476
P32__P10,P32,P10,577.0299222956874,41.21642302112053
P32__P11,P32,P11,505.7824290548713,36.127316361062235
P32__P12,P32,P12,489.0983322686388,34.93559516204563
P32__P13,P32,P13,384.6905864096658,27.47789902926184
P32__P14,P32,P14,599.6723023818598,42.83373588441856
P32__P15,P32,P15,808.9485974723287,57.78204267659491
P32__P16,P32,P16,140.18748400749803,10.013391714821287
P32__P17,P32,P17,372.8473687572957,26.631954911235407
P32__P18,P32,P18,168.48998482029265,12.034998915735189
P32__P19,P32,P19,633.6609632039945,45.261497371713894
P32__P20,P32,P20,452.59487570168847,32.32820540726346
P32__P21,P32,P21,930.5336300419591,66.46668786013994
P32__P22,P32,P22,521.4198091648445,37.24427208320318
P32__P23,P32,P23,570.2133016822355,40.72952154873111
P32__P24,P32,P24,585.3162351802825,41.808302512877326
P32__P25,P32,P25,920.098736263209,65.72133830451493
P32__P26,P32,P26,938.8861819035486,67.06329870739633
P32__P27,P32,P27,1005.95324701046,71.85380335789
P32__P28,P32,P28,472.10619763471726,33.72187125962266
P32__P29,P32,P29,730.7791866653745,52.19851333324103
P32__P30,P32,P30,840.02054043767,60.001467174119284
P32__P31,P32,P31,781.9970732052325,55.856933800373746
P32__P33,P32,P33,535.8659959305453,38.27614256646752
P32__P34,P32,P34,158.03848043305481,11.288462888075344
P32__P35,P32,P35,133.43086293693966,9.530775924067118
P32__P36,P32,P36,761.987931895664,54.427709421118855
P32__P37,P32,P37,762.9572790193482,54.496948501382015
P32__P38,P32,P38,534.3762507418422,38.169732195845874
P32__P39,P32,P39,707.2382011886822,50.51701437062015
P32__P40,P32,P40,538.8303739973576,38.48788385695411
P33__P01,P33,P01,728.9689854832287,52.06921324880205
P33__P02,P33,P02,129.71163820007635,9.265117014291167
P33__P03,P33,P03,1192.3240324274407,85.16600231624577
P33__P04,P33,P04,1093.4437603701033,78.10312574072167
P33__P05,P33,P05,364.0073685473316,26.000526324809403
P33__P06,P33,P06,75.76584530941429,5.411846093529592
P33__P07,P33,P07,437.1222165250518,31.22301546607513
P33__P08,P33,P08,0.0,0.0
P33__P09,P33,P09,911.0463096164092,65.07473640117209
P33__P10,P33,P10,933.0066152696908,66.64332966212076
P33__P11,P33,P11,120.50953704021407,8.607824074301005
P33__P12,P33,P12,105.59550987954145,7.542536419967247
P33__P13,P33,P13,206.5250223280185,14.751787309144179
P33__P14,P33,P14,279.57751924483256,19.969822803202327
P33__P15,P33,P15,1182.0385512245168,84.43132508746548
P33__P16,P33,P16,622.6576699421139,44.47554785300814
P33__P17,P33,P17,179.44236542591983,12.817311816137131
P33__P18,P33,P18,441.95085950887926,31.567918536348518
P33__P19,P33,P19,190.5200672760394,13.608576234002815
P33__P20,P33,P20,808.5715686756919,57.755112048263705
P33__P21,P33,P21,784.0926623356164,56.00661873825832
P33__P22,P33,P22,873.8665835659272,62.41904168328051
P33__P23,P33,P23,990.0881090492686,70.7205792178049
P33__P24,P33,P24,137.2288355122551,9.802059679446794
P33__P25,P33,P25,1363.9818141285677,97.42727243775484
P33__P26,P33,P26,792.4452141972059,56.60322958551471
P33__P27,P33,P27,1424.7739416121617,101.76956725801155
P33__P28,P33,P28,824.5529720357997,58.89664085969998
P33__P29,P33,P29,1083.225961066457,77.37328293331836
P33__P30,P33,P30,1192.4673148387521,85.17623677419658
P33__P31,P33,P31,1134.4438476063149,81.03170340045106
P33__P32,P33,P32,535.8659959305452,38.27614256646751
P33__P34,P33,P34,596.5430172908946,42.61021552077818
P33__P35,P33,P35,585.2022254670966,41.80015896193547
P33__P36,P33,P36,1137.0863727171898,81.22045519408498
P33__P37,P33,P37,1115.4040534204305,79.67171810145932
P33__P38,P33,P38,86.2888510738148,6.163489362415342
P33__P39,P33,P39,495.2267531388191,35.37333950991565
P33__P40,P33,P40,475.70863916944245,33.97918851210303
P34__P01,P34,P01,1002.8594056218873,71.63281468727766
P34__P02,P34,P02,488.0521075259005,34.86086482327861
P34__P03,P34,P03,684.7286833580771,48.909191668434076
P34__P04,P34,P04,585.8484113007397,41.84631509290998
P34__P05,P34,P05,385.5684281240175,27.540602008858393
P34__P06,P34,P06,642.470451505021,45.890746536072925
P34__P07,P34,P07,801.7995808094857,57.271398629248985
P34__P08,P34,P08,596.5430172908946,42.61021552077818
P34__P09,P34,P09,403.4509605470454,28.817925753360385
P34__P10,P34,P10,422.2509162787722,30.160779734198012
P34__P11,P34,P11,534.690935542461,38.19220968160436
P34__P12,P34,P12,557.5841145793311,39.827436755666504
P34__P13,P34,P13,510.0535127377319,36.43239376698085
P34__P14,P34,P14,725.035228709926,51.78823062213757
P34__P15,P34,P15,671.282852233598,47.94877515954271
P34__P16,P34,P16,89.62641919009921,6.401887085007087
P34__P17,P34,P17,441.333151067988,31.523796504856286
P34__P18,P34,P18,195.0464214158356,13.931887243988257
P34__P19,P34,P19,707.0932492547589,50.506660661054205
P34__P20,P34,P20,297.815869684773,21.27256212034093
P34__P21,P34,P21,1050.6759477102867,75.0482819793062
P34__P22,P34,P22,366.2712344965633,26.162231035468807
P34__P23,P34,P23,455.22222345552365,32.51587310396597
P34__P24,P34,P24,653.8020174909747,46.70014410649819
P34__P25,P34,P25,815.5584753788723,58.2541768127766
P34__P26,P34,P26,1059.0284995718762,75.64489282656258
P34__P27,P34,P27,889.9080560184168,63.56486114417263
P34__P28,P34,P28,316.9576229664359,22.639830211888277
P34__P29,P34,P29,575.6306119970932,41.11647228550665
P34__P30,P34,P30,684.8719657693887,48.919426126384906
P34__P31,P34,P31,626.8484985369512,44.77489275263937
P34__P32,P34,P32,158.03848043305481,11.288462888075344
P34__P33,P34,P33,596.5430172908946,42.61021552077818
P34__P35,P34,P35,170.46076941293086,12.175769243780776
P34__P36,P34,P36,626.3306737262715,44.73790526616225
P34__P37,P34,P37,607.8087043510669,43.414907453647636
P34__P38,P34,P38,602.8620330525343,43.06157378946674
P34__P39,P34,P39,829.2112263493689,59.2293733106692
P34__P40,P34,P40,658.9726916656851,47.06947797612037
P35__P01,P35,P01,915.1089153436872,65.36492252454909
P35__P02,P35,P02,485.5651331960295,34.683223799716394
P35__P03,P35,P03,852.2995470062345,60.878539071873895
P35__P04,P35,P04,753.4192749488972,53.815662496349795
P35__P05,P35,P05,302.83108001085856,21.63079142934704
P35__P06,P35,P06,636.6351693680283,45.47394066914488
P35__P07,P35,P07,714.0490905312857,51.00350646652041
P35__P08,P35,P08,585.2022254670967,41.80015896193548
P35__P09,P35,P09,571.0218241952027,40.7872731568002
P35__P10,P35,P10,589.4522112755634,42.10372937682596
P35__P11,P35,P11,555.1186585914226,39.65133275653018
P35__P12,P35,P12,538.4345618051901,38.45961155751358
P35__P13,P35,P13,424.2738372902654,30.305274092161817
P35__P14,P35,P14,639.2555532624594,45.661110947318534
P35__P15,P35,P15,812.7294912641768,58.05210651886977
P35__P16,P35,P16,100.88014176733716,7.205724411952654
P35__P17,P35,P17,422.18359829384707,30.15597130670336
P35__P18,P35,P18,222.6498569367109,15.903561209765064
P35__P19,P35,P19,673.2442140845941,48.08887243461386
P35__P20,P35,P20,465.0171646815645,33.215511762968895
P35__P21,P35,P21,962.9254574320865,68.78038981657761
P35__P22,P35,P22,533.8420981447207,38.13157843890862
P35__P23,P35,P23,571.9088397283758,40.8506314091697
P35__P24,P35,P24,631.6062684699198,45.114733462137124
P35__P25,P35,P25,908.6272609105052,64.90194720789323
P35__P26,P35,P26,971.2780092936761,69.37700066383401
P35__P27,P35,P27,1007.6487850566004,71.97491321832861
P35__P28,P35,P28,484.52848661459336,34.6091776153281
P35__P29,P35,P29,743.2014756452506,53.08581968894647
P35__P30,P35,P30,852.4428294175461,60.888773529824725
P35__P31,P35,P31,794.4193621851086,56.74424015607919
P35__P32,P35,P32,133.4308629369397,9.53077592406712
P35__P33,P35,P33,585.2022254670967,41.80015896193548
P35__P34,P35,P34,170.4607694129309,12.175769243780778
P35__P36,P35,P36,765.768825687512,54.69777326339372
P35__P37,P35,P37,775.3795679992244,55.384254857087456
P35__P38,P35,P38,583.7124802783935,41.69374859131382
P35__P39,P35,P39,741.4607360711689,52.96148114794063
P35__P40,P35,P40,571.222201387485,40.80158581339179
P36__P01,P36,P01,1596.4781586194433,114.0341541871031
P36__P02,P36,P02,1028.5954629521957,73.47110449658541
P36__P03,P36,P03,926.6376675228187,66.18840482305848
P36__P04,P36,P04,827.7573954654813,59.125528247534376
P36__P05,P36,P05,942.6869684439635,67.3347834602831
P36__P06,P36,P06,1183.0138069313164,84.50098620937975
P36__P07,P36,P07,1385.8865732154916,98.99189808682083
P36__P08,P36,P08,1137.08637271719,81.220455194085
P36__P09,P36,P09,645.3599447117869,46.09713890798478
P36__P10,P36,P10,210.69310027498761,15.049507162499115
P36__P11,P36,P11,1075.2342909687566,76.80244935491119
P36__P12,P36,P12,1098.1274700056267,78.43767642897333
P36__P13,P36,P13,1087.0683598565286,77.64773998975204
P36__P14,P36,P14,1290.0717599329587,92.14798285235419
P36__P15,P36,P15,256.75536516693745,18.33966894049553
P36__P16,P36,P16,684.9344754646804,48.92389110462003
P36__P17,P36,P17,981.8765064942836,70.13403617816311
P36__P18,P36,P18,735.5897768421311,52.54212691729508
P36__P19,P36,P19,1247.636604681055,89.11690033436106
P36__P20,P36,P20,341.67055185826194,24.40503941844728
P36__P21,P36,P21,1644.2947007078424,117.4496214791316
P36__P22,P36,P22,608.1802186613049,43.44144419009321
P36__P23,P36,P23,300.14633914712493,21.43902422479464
P36__P24,P36,P24,1194.3453729172704,85.31038377980504
P36__P25,P36,P25,542.1773375926972,38.72695268519266
P36__P26,P36,P26,1652.6472525694319,118.046232326388
P36__P27,P36,P27,521.4237314615114,37.24455224725081
P36__P28,P36,P28,555.3950898858023,39.67107784898588
P36__P29,P36,P29,817.5395961618348,58.395685440131054
P36__P30,P36,P30,926.7809499341303,66.1986392810093
P36__P31,P36,P31,868.7574827016928,62.05410590726377
P36__P32,P36,P32,761.987931895664,54.427709421118855
P36__P33,P36,P33,1137.08637271719,81.220455194085
P36__P34,P36,P34,626.3306737262715,44.73790526616225
P36__P35,P36,P35,765.7688256875122,54.69777326339373
P36__P37,P36,P37,849.7176885158085,60.69412060827204
P36__P38,P36,P38,1143.4053884788302,81.67181346277359
P36__P39,P36,P39,1413.2982187553753,100.9498727682411
P36__P40,P36,P40,1252.591444663241,89.47081747594578
P37__P01,P37,P01,1574.7958393226838,112.48541709447741
P37__P02,P37,P02,1006.9131436554362,71.92236740395973
P37__P03,P37,P03,160.26817867558836,11.447727048256311
P37__P04,P37,P04,45.46507196084823,3.247505140060588
P37__P05,P37,P05,921.004649147204,65.78604636765742
P37__P06,P37,P06,1161.3314876345569,82.95224911675406
P37__P07,P37,P07,1364.204253918732,97.44316099419515
P37__P08,P37,P08,1115.4040534204305,79.67171810145932
P37__P09,P37,P09,241.84621117874812,17.27472936991058
P37__P10,P37,P10,645.6379310683088,46.116995076307774
P37__P11,P37,P11,1053.5519716719973,75.25371226228552
P37__P12,P37,P12,1076.4451507088672,76.88893933634766
P37__P13,P37,P13,1065.386040559769,76.09900289712637
P37__P14,P37,P14,1268.3894406361992,90.59924575972852
P37__P15,P37,P15,894.6698670231348,63.904990501652485
P37__P16,P37,P16,694.5452177763925,49.61037269831375
P37__P17,P37,P17,960.1941871975241,68.58529908553744
P37__P18,P37,P18,713.9074575453716,50.9933898246694
P37__P19,P37,P19,1225.9542853842954,87.56816324173539
P37__P20,P37,P20,531.7723561996476,37.983739728546254
P37__P21,P37,P21,1622.6123814110829,115.90088438650592
P37__P22,P37,P22,264.19671504825703,18.87119393201836
P37__P23,P37,P23,760.2117180508903,54.300837003635024
P37__P24,P37,P24,1172.663053620511,83.76164668717935
P37__P25,P37,P25,1146.2806463508848,81.8771890250632
P37__P26,P37,P26,1630.9649332726724,116.49749523376231
P37__P27,P37,P27,1159.0317011659058,82.78797865470756
P37__P28,P37,P28,329.4978537460495,23.535560981860677
P37__P29,P37,P29,128.51900029998689,9.179928592856205
P37__P30,P37,P30,160.41146108689998,11.457961506207141
P37__P31,P37,P31,102.38799385446254,7.31342813246161
P37__P32,P37,P32,762.9572790193481,54.49694850138201
P37__P33,P37,P33,1115.4040534204305,79.67171810145932
P37__P34,P37,P34,607.8087043510668,43.41490745364763
P37__P35,P37,P35,775.3795679992242,55.38425485708744
P37__P36,P37,P36,849.717688515808,60.694120608272
P37__P38,P37,P38,1121.7230691820707,80.12307637014791
P37__P39,P37,P39,1391.6158994586158,99.40113567561541
P37__P40,P37,P40,1230.9091253664815,87.92208038332011
P38__P01,P38,P01,642.680134409414,45.90572388638672
P38__P02,P38,P02,184.45746972837782,13.175533552026987
P38__P03,P38,P03,1198.6430481890802,85.6173605849343
P38__P04,P38,P04,1099.762776131743,78.55448400941022
P38__P05,P38,P05,346.7889477332131,24.770639123800937
P38__P06,P38,P06,143.9925263862265,10.285180456159036
P38__P07,P38,P07,350.83336545123694,25.05952610365978
P38__P08,P38,P08,86.2888510738148,6.163489362415342
P38__P09,P38,P09,917.365325378049,65.52609466986064
P38__P10,P38,P10,939.3256310313307,67.09468793080933
P38__P11,P38,P11,188.73621811702625,13.481158436930446
P38__P12,P38,P12,129.07414823588041,9.219582016848602
P38__P13,P38,P13,192.60159691424423,13.757256922446016
P38__P14,P38,P14,193.28866817101778,13.806333440786984
P38__P15,P38,P15,1188.3575669861568,84.88268335615406
P38__P16,P38,P16,621.167924753411,44.3691374823865
P38__P17,P38,P17,177.9526202372168,12.710901445515486
P38__P18,P38,P18,440.4611143201762,31.461508165726872
P38__P19,P38,P19,104.2312162022246,7.445086871587471
P38__P20,P38,P20,814.8905844373318,58.20647031695227
P38__P21,P38,P21,697.8038112618017,49.84312937584298
P38__P22,P38,P22,880.1855993275669,62.87039995196907
P38__P23,P38,P23,996.4071248109085,71.17193748649346
P38__P24,P38,P24,50.939984438440305,3.6385703170314505
P38__P25,P38,P25,1370.3008298902078,97.87863070644342
P38__P26,P38,P26,706.1563631233912,50.43974022309937
P38__P27,P38,P27,1431.0929573738017,102.22092552670013
P38__P28,P38,P28,830.8719877974395,59.34799912838854
P38__P29,P38,P29,1089.5449768280969,77.82464120200692
P38__P30,P38,P30,1198.7863306003917,85.62759504288512
P38__P31,P38,P31,1140.7628633679547,81.48306166913962
P38__P32,P38,P32,534.3762507418421,38.16973219584587
P38__P33,P38,P33,86.2888510738148,6.163489362415342
P38__P34,P38,P34,602.8620330525345,43.06157378946675
P38__P35,P38,P35,583.7124802783935,41.69374859131382
P38__P36,P38,P36,1143.4053884788298,81.67181346277356
P38__P37,P38,P37,1121.7230691820703,80.12307637014787
P38__P39,P38,P39,408.9379020650044,29.209850147500312
